"","subject","condition","whichSide","whichResp","whichItem","trial","condition.y","studyResp","studyResp2","rt1","rt2","list","pas1","pas2","state","score","trace"
"1677","1","a_foil",0,1,"6",13,1,"4","4",3.58341407642001,0,"1","0","0","named",0,1
"1678","1","c_cfs",0,0,"64",14,3,"8","1",2.59173076308798,2.40005336585455,"1","3","3","named",1,1
"1679","1","b_word",0,0,"184",15,2,"8","8",4.30011789995478,2.58341890590964,"1","3","3","named",0,1
"1680","1","a_foil",1,0,"29",16,1,"9","9",0,3.10007914330345,"1","fNS","fNS","named",1,1
"1681","1","b_word",1,1,"189",17,2,"8","8",2.45009293756448,2.26675063942093,"2","3","3","named",1,1
"1682","1","b_word",1,1,"111",18,2,"8","1",0,2.39172128518112,"2","3","3","named",0,1
"1683","1","c_cfs",1,1,"102",19,3,"2","2",0.983365117455833,0,"2","2","2","named",1,1
"1684","1","d_binocular",0,0,"183",20,4,"8","1",3.16675239009783,3.84175204305211,"2","3","3","named",0,1
"1685","1","d_binocular",0,0,"137",21,4,"8","8",3.47509582014754,0,"2","3","3","named",0,1
"1686","1","a_foil",0,0,"37",22,1,"9","9",2.65843781636795,5.81681345304241,"2","fNS","fNS","named",1,1
"1687","1","a_foil",1,0,"85",23,1,"9","4",2.20005807460984,2.8500678241835,"2","fNS","0","named",0,1
"1688","1","c_cfs",0,0,"166",24,3,"1","8",4.52511788491393,0,"2","3","3","named",1,1
"1689","1","d_binocular",1,1,"185",25,4,"8","8",8.57523442653473,3.65009879326681,"2","3","3","named",0,1
"1690","1","c_cfs",1,0,"110",26,3,"8","1",0,5.77514369250275,"2","3","3","named",0,1
"1691","1","b_word",1,1,"125",27,2,"8","1",4.90013124141842,2.62507025402738,"2","3","3","named",1,1
"1692","1","d_binocular",0,0,"28",28,4,"8","8",2.40839389816392,2.18338757456513,"2","3","3","named",1,1
"1693","1","a_foil",1,0,"25",29,1,"4","9",2.46673385694157,0,"2","0","fNS","named",1,1
"1694","1","b_word",1,1,"19",30,2,"8","1",0,2.15006196842296,"2","3","3","named",1,1
"1695","1","c_cfs",1,1,"129",31,3,"1","1",3.76676995743765,3.95007965638069,"2","3","3","named",1,1
"1696","1","a_foil",0,0,"112",32,1,"9","4",3.32509240932995,2.46676102286438,"2","fNS","0","named",1,1
"1697","1","d_binocular",1,1,"192",33,4,"1","1",0,3.0333892951021,"3","3","3","named",1,1
"1698","1","b_word",1,1,"31",34,2,"1","1",9.19191192934522,3.60008246358484,"3","3","3","named",1,1
"1699","1","c_cfs",1,1,"66",35,3,"1","1",0,0,"3","3","3","named",1,1
"1700","1","b_word",0,0,"52",36,2,"1","8",2.77507758879801,5.42513321846491,"3","3","3","named",0,1
"1701","1","c_cfs",1,1,"30",37,3,"1","1",1.80006387003232,2.80841345759109,"3","3","3","named",0,1
"1702","1","d_binocular",0,0,"126",38,4,"1","8",3.50842142628971,3.20008161838632,"3","3","3","named",1,1
"1703","1","a_foil",0,0,"61",39,1,"9","4",5.4918007303495,1.89171102253022,"3","fNS","0","named",1,1
"1704","1","a_foil",1,0,"147",40,1,"9","9",4.05011925823055,0,"3","fNS","fNS","named",0,1
"1705","1","c_cfs",0,0,"69",41,3,"1","1",3.55008514999645,5.19182077271398,"3","3","3","named",1,1
"1706","1","c_cfs",0,0,"95",42,3,"1","1",2.34175838169176,2.33337921352359,"3","3","3","named",1,1
"1707","1","d_binocular",0,0,"133",43,4,"8","1",3.08341920771636,0.941692338441499,"3","3","3","named",1,1
"1708","1","b_word",1,1,"26",44,2,"8","1",4.85011642094469,2.3333952112007,"3","3","3","named",0,1
"1709","1","a_foil",0,0,"121",45,1,"4","9",2.2834102732013,4.13344036694616,"3","0","fNS","named",1,1
"1710","1","a_foil",1,0,"146",46,1,"9","4",3.39174392347923,0,"3","fNS","0","named",1,1
"1711","1","d_binocular",0,0,"167",47,4,"1","8",0,4.10843808803475,"3","3","3","named",0,1
"1712","1","b_word",1,1,"47",48,2,"1","1",3.30011427786667,2.22505884437123,"3","3","3","named",0,1
"1713","1","a_foil",0,0,"34",49,1,"9","9",1.85839024587767,3.23337824759074,"4","fNS","fNS","named",1,1
"1714","1","c_cfs",0,0,"155",50,3,"2","8",5.59180924232351,2.11670768714976,"4","2","3","named",0,1
"1715","1","d_binocular",0,0,"139",51,4,"1","1",2.87508096941747,2.06669890350895,"4","3","3","named",1,1
"1716","1","b_word",0,1,"187",52,2,"8","1",1.52503910381347,2.82506313046906,"4","3","3","named",0,1
"1717","1","d_binocular",1,1,"80",53,4,"8","8",2.30006326636067,3.50841267278884,"4","3","3","named",1,1
"1718","1","a_foil",0,0,"113",54,1,"4","9",2.78339578473242,2.16670500079636,"4","0","fNS","named",0,1
"1719","1","c_cfs",0,0,"7",55,3,"8","1",0,1.5833528022049,"4","3","3","named",1,1
"1720","1","b_word",1,1,"99",56,2,"1","1",1.72505431668833,7.62519068946131,"4","3","3","named",1,1
"1721","1","a_foil",1,0,"4",57,1,"4","9",3.65009788773023,4.37512322753901,"4","0","fNS","named",0,1
"1722","1","c_cfs",0,0,"119",58,3,"8","1",0,0,"4","3","3","named",1,1
"1723","1","a_foil",1,0,"76",59,1,"4","9",2.36673258926021,0,"4","0","fNS","named",1,1
"1724","1","c_cfs",0,0,"141",60,3,"1","8",2.62507387611549,2.24172904255101,"4","3","3","named",0,1
"1725","1","b_word",1,0,"56",61,2,"1","8",3.90009803866269,2.58337966626277,"4","3","3","named",0,1
"1726","1","d_binocular",0,0,"14",62,4,"8","8",2.46672359429067,2.7000710539287,"4","3","3","named",1,1
"1727","1","b_word",1,1,"2",63,2,"1","1",2.77509901969461,1.20836630970007,"4","3","3","named",1,1
"1728","1","d_binocular",1,1,"50",64,4,"1","8",2.08336366852745,1.90837729675695,"4","3","3","named",1,1
"1729","1","a_foil",1,0,"150",65,1,"9","9",2.81673195533222,3.55845556472195,"5","fNS","fNS","named",0,1
"1730","1","d_binocular",0,0,"32",66,4,"1","1",0,0.791668100457173,"5","3","3","named",1,1
"1731","1","d_binocular",0,0,"44",67,4,"1","8",2.57506569614634,3.8500883494853,"5","3","3","named",1,1
"1732","1","a_foil",1,0,"88",68,1,"4","9",2.15838650305523,0,"5","0","fNS","named",0,1
"1733","1","b_word",1,1,"143",69,2,"1","1",3.62509108119411,4.31677542079706,"5","3","3","named",1,1
"1734","1","c_cfs",0,1,"103",70,3,"8","8",2.45006396056851,2.98339469806524,"5","3","3","named",1,1
"1735","1","b_word",0,1,"71",71,2,"1","8",2.7834126878879,0.941689320025034,"5","3","3","named",0,1
"1736","1","c_cfs",0,0,"98",72,3,"8","1",2.73340450797696,4.38344504550332,"5","3","3","named",1,1
"1737","1","c_cfs",0,0,"78",73,3,"8","8",2.44165128777968,2.10008306725649,"5","3","3","named",1,1
"1738","1","c_cfs",0,0,"11",74,3,"8","8",2.25836845277809,2.30006326636067,"5","3","3","named",1,1
"1739","1","d_binocular",1,1,"43",75,4,"1","1",3.7834238561336,2.77508211648092,"5","3","3","named",1,1
"1740","1","a_foil",0,1,"40",76,1,"9","9",5.98348947684281,3.95009625778766,"5","fNS","fNS","named",0,1
"1741","1","b_word",0,0,"128",77,2,"1","1",4.25010489055421,2.4584159629303,"5","3","3","named",0,1
"1742","1","d_binocular",0,0,"122",78,4,"8","8",2.25005206791684,2.30835791846039,"5","3","3","named",1,1
"1743","1","b_word",0,1,"20",79,2,"1","8",0,3.70012025436154,"5","3","3","named",0,1
"1744","1","a_foil",0,0,"156",80,1,"4","9",0,0.858355835778639,"5","0","fNS","named",1,1
"1745","1","b_word",1,1,"165",81,2,"1","1",2.73339696187759,1.9917101773899,"6","3","3","named",1,1
"1746","1","a_foil",1,0,"72",82,1,"9","9",1.17502983723534,0,"6","fNS","fNS","named",0,1
"1747","1","d_binocular",0,0,"79",83,4,"8","1",5.27512678923085,1.05002085736487,"6","3","3","named",1,1
"1748","1","d_binocular",0,0,"174",84,4,"8","1",0,3.95010742603336,"6","3","3","named",0,1
"1749","1","c_cfs",1,1,"62",85,3,"1","1",3.00841055990895,2.0000543317874,"6","3","3","named",0,1
"1750","1","c_cfs",0,0,"104",86,3,"1","1",1.95837974175811,2.56673210632289,"6","3","3","named",1,1
"1751","1","b_word",0,0,"154",87,2,"1","8",2.34173483791528,1.12503252364695,"6","3","3","named",0,1
"1752","1","a_foil",0,0,"13",88,1,"9","9",2.31672772957245,3.55841843807139,"6","fNS","fNS","named",1,1
"1753","1","a_foil",1,0,"89",89,1,"9","4",0,2.58340079529444,"6","fNS","0","named",1,1
"1754","1","c_cfs",0,0,"1",90,3,"1","1",3.19172056077514,2.38339131744578,"6","3","3","named",1,1
"1755","1","b_word",0,0,"176",91,2,"8","8",2.49173040082678,3.11674843600485,"6","3","3","named",1,1
"1756","1","b_word",1,1,"45",92,2,"1","8",2.50839456223184,3.54176574671874,"6","3","3","named",1,1
"1757","1","d_binocular",1,1,"59",93,4,"8","1",2.36672534496756,2.56673331366619,"6","3","3","named",1,1
"1758","1","c_cfs",1,1,"123",94,3,"1","1",2.76675184682244,0.800022517505568,"6","3","3","named",0,1
"1759","1","a_foil",1,0,"16",95,1,"4","4",2.92507647199091,3.14174528175499,"6","0","0","named",1,1
"1760","1","d_binocular",1,1,"131",96,4,"1","1",4.66677080257796,1.9167299028486,"6","3","3","named",1,1
"1761","1","d_binocular",0,0,"145",97,4,"1","8",2.36673258926021,2.85837907763198,"7","3","3","named",1,1
"1762","1","b_word",1,0,"58",98,2,"1","8",3.94175300892675,5.58349014091073,"7","3","3","named",1,1
"1763","1","d_binocular",0,0,"188",99,4,"8","8",1.95838668412762,0,"7","3","3","named",1,1
"1764","1","a_foil",1,0,"53",100,1,"4","4",2.40842046041507,2.25838113023201,"7","0","0","named",0,1
"1765","1","a_foil",0,0,"90",101,1,"0","9",2.01671607844764,5.15849003527546,"7","NR","fNS","named",0,1
"1766","1","c_cfs",1,1,"60",102,3,"1","1",1.70003724750131,4.65847373573342,"7","3","3","named",1,1
"1767","1","c_cfs",1,0,"172",103,3,"8","1",2.96672932931688,2.30013419949682,"7","3","3","named",0,1
"1768","1","b_word",1,1,"117",104,2,"8","8",2.40839450183557,0,"7","3","3","named",0,1
"1769","1","c_cfs",1,1,"170",105,3,"8","1",2.51670068444218,0,"7","3","3","named",0,1
"1770","1","d_binocular",1,1,"15",106,4,"1","8",3.33343867660733,2.34172849921742,"7","3","3","named",1,1
"1771","1","c_cfs",0,0,"191",107,3,"8","8",0,2.51672603923362,"7","3","3","named",1,1
"1772","1","a_foil",1,0,"23",108,1,"9","4",3.14175071491627,4.97512721183011,"7","fNS","0","named",1,1
"1773","1","d_binocular",1,1,"186",109,4,"8","8",2.46672782010864,2.91677276458358,"7","3","3","named",1,1
"1774","1","a_foil",0,0,"57",110,1,"4","4",2.03334250935586,5.00846247695154,"7","0","0","named",1,1
"1775","1","b_word",0,0,"135",111,2,"1","1",3.02506445866311,4.7501353767002,"7","3","3","named",1,1
"1776","1","b_word",0,0,"74",112,2,"1","1",2.11669410421746,2.00838550692424,"7","3","3","named",1,1
"1777","1","a_foil",1,0,"159",113,1,"9","1",1.70840675669024,2.31677089317236,"8","fNS","3","named",0,1
"1778","1","b_word",1,1,"157",114,2,"8","1",2.28339608653914,1.97505295841256,"8","3","3","named",1,1
"1779","1","c_cfs",1,1,"151",115,3,"1","1",2.27505766716786,1.85005846701097,"8","3","3","named",1,1
"1780","1","d_binocular",0,0,"8",116,4,"1","1",3.3167373885517,2.74169553798856,"8","3","3","named",1,1
"1781","1","a_foil",1,0,"39",117,1,"9","9",2.20839136268478,0,"8","fNS","fNS","named",1,1
"1782","1","b_word",0,0,"144",118,2,"1","1",0,1.95836163114291,"8","3","3","named",1,1
"1783","1","c_cfs",0,0,"81",119,3,"8","8",3.14174588542664,2.12505878397496,"8","3","3","named",1,1
"1784","1","d_binocular",1,1,"73",120,4,"1","1",0,3.81677119497908,"8","3","3","named",1,1
"1785","1","d_binocular",1,1,"68",121,4,"8","8",2.85840654541971,3.96677370026009,"8","3","3","named",1,1
"1786","1","c_cfs",1,1,"96",122,3,"1","1",2.44172161724418,2.15005532791838,"8","3","3","named",1,1
"1787","1","a_foil",0,0,"18",123,1,"9","9",2.88340278743999,0,"8","fNS","fNS","named",0,1
"1788","1","a_foil",0,1,"162",124,1,"4","9",4.50011349306442,0,"8","0","fNS","named",0,1
"1789","1","b_word",1,1,"33",125,2,"1","1",0,2.77511531917844,"8","3","3","named",1,1
"1790","1","b_word",0,0,"140",126,2,"1","1",0,2.45839996519499,"8","3","3","named",0,1
"1791","1","d_binocular",1,1,"153",127,4,"8","8",2.88339312851895,2.29171367874369,"8","3","3","named",0,1
"1792","1","c_cfs",1,1,"97",128,3,"8","1",2.51674656453542,2.9665992349037,"8","3","3","named",1,1
"1793","2","c_cfs",0,0,"118",1,3,"6","7",9.55074466479346,1.54180536689819,"1","1","2","named",0,1
"1794","2","a_foil",1,0,"124",2,1,"9","4",0,2.29184460744364,"1","fNS","0","named",1,1
"1795","2","a_foil",0,1,"161",3,1,"9","9",0,0.933421473633643,"1","fNS","fNS","named",0,1
"1796","2","b_word",0,0,"86",4,2,"8","8",6.30889069999103,1.69178061517232,"1","3","3","named",0,1
"1797","2","c_cfs",1,1,"181",5,3,"7","7",4.74212019680635,2.88362220411,"1","2","2","named",1,1
"1798","2","d_binocular",1,1,"177",6,4,"1","8",3.13363729662888,2.27514986869573,"1","3","3","named",1,1
"1799","2","d_binocular",1,1,"107",7,4,"8","8",3.28364152253198,1.10011560868224,"1","3","3","named",1,1
"1800","2","b_word",1,1,"3",8,2,"1","1",6.13386428808735,4.91710042560953,"1","3","3","named",0,1
"1801","2","d_binocular",0,0,"179",9,4,"8","8",4.15036040930863,1.94183736303603,"1","3","3","named",0,1
"1802","2","d_binocular",0,0,"64",10,4,"8","8",7.63399227262926,2.83358688762019,"1","3","3","named",1,1
"1803","2","a_foil",0,0,"163",11,1,"9","9",0,2.27518759998929,"1","fNS","fNS","named",1,1
"1804","2","b_word",1,1,"29",12,2,"8","1",4.36706661837161,1.40014277521186,"1","3","3","named",1,1
"1805","2","c_cfs",0,0,"184",13,3,"4","3",4.58373177578687,0,"1","0","1","named",0,1
"1806","2","a_foil",0,0,"100",14,1,"9","9",0,3.26695433004352,"1","fNS","fNS","named",1,1
"1807","2","c_cfs",0,0,"115",15,3,"1","1",4.75043707929581,1.99184370189323,"1","3","3","named",0,1
"1808","2","b_word",1,0,"6",16,2,"1","1",4.65037882218166,2.43355972108839,"1","3","3","named",0,1
"1809","2","d_binocular",0,0,"166",17,4,"1","1",2.97526034592011,3.38362914667232,"2","3","3","named",1,1
"1810","2","c_cfs",1,1,"189",18,3,"1","1",7.15063207461935,2.42520691841128,"2","3","3","named",1,1
"1811","2","b_word",0,0,"37",19,2,"1","1",4.80874852847774,5.7671825289035,"2","3","3","named",1,1
"1812","2","a_foil",0,1,"183",20,1,"9","9",5.48384949742103,4.43371607956578,"2","fNS","fNS","named",0,1
"1813","2","b_word",1,1,"85",21,2,"8","8",5.89217966132128,1.63350086027276,"2","3","3","named",0,1
"1814","2","d_binocular",1,1,"102",22,4,"7","8",0,2.65856621087005,"2","2","3","named",1,1
"1815","2","c_cfs",1,0,"111",23,3,"2","7",3.35029098372979,3.38362612816491,"2","2","2","named",0,1
"1816","2","a_foil",0,0,"137",24,1,"4","9",6.14218207612794,1.65845211144187,"2","0","fNS","named",1,1
"1817","2","b_word",1,1,"25",25,2,"1","1",5.99219626309059,0,"2","3","3","named",1,1
"1818","2","d_binocular",0,0,"110",26,4,"1","8",0,6.7422481813519,"2","3","3","named",1,1
"1819","2","d_binocular",1,1,"129",27,4,"1","1",0,0.825078028312419,"2","3","3","named",1,1
"1820","2","a_foil",1,0,"28",28,1,"9","9",4.85039542394952,2.87525068670948,"2","fNS","fNS","named",0,1
"1821","2","a_foil",1,0,"185",29,1,"4","9",5.61716985118619,9.05910712668992,"2","0","fNS","named",0,1
"1822","2","c_cfs",0,0,"19",30,3,"3","1",7.08396903015455,1.97516979081774,"2","1","3","named",0,1
"1823","2","c_cfs",1,1,"125",31,3,"2","2",2.77524615895527,2.63354885447916,"2","2","2","named",0,1
"1824","2","b_word",1,1,"112",32,2,"2","1",4.95876603580109,0,"2","2","3","named",1,1
"1825","2","a_foil",1,0,"192",33,1,"9","9",0,1.84183615563597,"3","fNS","fNS","named",1,1
"1826","2","a_foil",1,1,"126",34,1,"9","9",2.16683630656189,1.13343173654721,"3","fNS","fNS","named",0,1
"1827","2","b_word",1,1,"147",35,2,"1","1",3.77532101784163,1.98351746204207,"3","3","3","named",1,1
"1828","2","b_word",0,1,"61",36,2,"8","1",7.35058830631897,2.2251927314428,"3","3","3","named",1,1
"1829","2","c_cfs",1,1,"31",37,3,"2","2",2.56679495306162,6.12552748347298,"3","2","2","named",1,1
"1830","2","d_binocular",1,1,"66",38,4,"1","1",8.86742672582841,0,"3","3","3","named",1,1
"1831","2","c_cfs",0,1,"52",39,3,"1","2",2.07518850553606,3.03359081167582,"3","3","2","named",0,1
"1832","2","d_binocular",1,1,"30",40,4,"8","1",2.63355851369124,3.95033143167529,"3","3","3","named",1,1
"1833","2","c_cfs",0,0,"26",41,3,"7","8",11.2343206858059,2.40021853964572,"3","2","3","named",1,1
"1834","2","b_word",1,1,"121",42,2,"1","1",2.32521869057018,3.33362009115808,"3","3","3","named",1,1
"1835","2","c_cfs",1,1,"47",43,3,"3","1",2.70853451658695,2.40853753509145,"3","1","3","named",1,1
"1836","2","d_binocular",0,0,"69",44,4,"8","8",0,4.0670313018818,"3","3","3","named",1,1
"1837","2","d_binocular",1,1,"95",45,4,"8","8",23.3353258474453,0,"3","3","3","named",1,1
"1838","2","a_foil",0,1,"167",46,1,"9","9",7.62565094026286,0,"3","fNS","fNS","named",0,1
"1839","2","b_word",1,1,"146",47,2,"8","1",3.40865103081887,4.82541398774629,"3","3","3","named",1,1
"1840","2","a_foil",0,0,"133",48,1,"4","9",5.80050469377238,2.483539497116,"3","0","fNS","named",1,1
"1841","2","b_word",1,0,"113",49,2,"1","1",4.43372815358089,38.2032989223953,"4","3","3","named",0,1
"1842","2","d_binocular",0,0,"155",50,4,"8","1",3.21693350236819,1.05010504391976,"4","3","3","named",1,1
"1843","2","a_foil",0,0,"80",51,1,"9","9",0,3.71699085393266,"4","fNS","fNS","named",0,1
"1844","2","c_cfs",1,0,"187",52,3,"2","7",8.26740378520117,2.99192489963389,"4","2","2","named",0,1
"1845","2","b_word",0,1,"34",53,2,"8","8",4.01701379456063,4.20040297020751,"4","3","3","named",1,1
"1846","2","d_binocular",0,0,"7",54,4,"1","1",3.27528389024519,12.1510576836008,"4","3","3","named",1,1
"1847","2","c_cfs",1,1,"99",55,3,"1","1",0,3.33363307072432,"4","3","3","named",1,1
"1848","2","a_foil",1,0,"139",56,1,"4","4",4.97542938210972,1.35012738084697,"4","0","0","named",1,1
"1849","2","c_cfs",0,0,"2",57,3,"7","8",2.79192550333391,0,"4","2","3","named",1,1
"1850","2","b_word",1,1,"76",58,2,"8","1",4.24205258232905,6.12552989827964,"4","3","3","named",1,1
"1851","2","a_foil",1,0,"14",59,1,"9","9",3.35044553110492,2.1752087295099,"4","fNS","fNS","named",0,1
"1852","2","c_cfs",0,0,"56",60,3,"7","8",0,2.95025778019044,"4","2","3","named",0,1
"1853","2","d_binocular",0,0,"141",61,4,"0","8",0,2.2501868453619,"4","NR","3","named",0,1
"1854","2","b_word",1,0,"4",62,2,"8","2",6.74225301095794,2.86690995804383,"4","3","2","named",1,1
"1855","2","a_foil",0,0,"50",63,1,"9","4",2.65855715536236,3.45029641703513,"4","fNS","0","named",0,1
"1856","2","d_binocular",0,0,"119",64,4,"1","1",3.03360016903753,1.24178001147084,"4","3","3","named",1,1
"1857","2","a_foil",1,0,"32",65,1,"4","4",0,2.72522231277981,"5","0","0","named",1,1
"1858","2","c_cfs",1,1,"143",66,3,"1","1",2.5335328564106,2.75857496453318,"5","3","3","named",1,1
"1859","2","d_binocular",1,1,"103",67,4,"1","1",1.75848772978497,2.27519303329245,"5","3","3","named",0,1
"1860","2","b_word",0,0,"88",68,2,"1","8",5.4171604938274,3.83365782245164,"5","3","3","named",0,1
"1861","2","a_foil",0,0,"44",69,1,"9","9",10.6259099278577,2.958586736695,"5","fNS","fNS","named",0,1
"1862","2","d_binocular",0,0,"98",70,4,"1","2",7.25059373962358,0,"5","3","2","named",1,1
"1863","2","b_word",1,1,"150",71,2,"7","1",5.75049835491518,5.85883697063036,"5","2","3","named",1,1
"1864","2","c_cfs",0,0,"71",72,3,"3","6",0,0,"5","1","1","named",0,1
"1865","2","b_word",1,1,"156",73,2,"1","1",2.26686256753965,1.64181019650277,"5","3","3","named",1,1
"1866","2","d_binocular",0,0,"78",74,4,"1","1",20.3600787829419,3.0335736062043,"5","3","3","named",1,1
"1867","2","b_word",1,0,"40",75,2,"1","1",1.72515409459811,3.50030124664045,"5","3","3","named",0,1
"1868","2","d_binocular",0,0,"11",76,4,"1","1",3.95867759365137,0.775071387604839,"5","3","3","named",1,1
"1869","2","a_foil",0,0,"43",77,1,"4","9",2.86687615080518,3.99200941773233,"5","0","fNS","named",0,1
"1870","2","a_foil",0,0,"122",78,1,"4","4",0,2.16685230462826,"5","0","0","named",1,1
"1871","2","c_cfs",1,1,"20",79,3,"2","2",2.43354583597466,0,"5","2","2","named",0,1
"1872","2","c_cfs",1,1,"128",80,3,"7","2",2.88358296356819,2.1501835250092,"5","2","2","named",0,1
"1873","2","a_foil",0,1,"79",81,1,"9","9",0,2.50021582299451,"6","fNS","fNS","named",1,1
"1874","2","b_word",1,1,"13",82,2,"8","8",2.70857556823466,1.59180808355086,"6","3","3","named",1,1
"1875","2","d_binocular",1,1,"62",83,4,"8","8",2.91692173020783,0,"6","3","3","named",0,1
"1876","2","d_binocular",0,0,"104",84,4,"8","1",0,1.69180959280493,"6","3","3","named",1,1
"1877","2","c_cfs",0,0,"154",85,3,"1","1",0,2.09184943705259,"6","3","3","named",0,1
"1878","2","b_word",1,1,"72",86,2,"1","1",2.19187781098299,4.91708503124391,"6","3","3","named",1,1
"1879","2","a_foil",0,1,"174",87,1,"9","4",2.43351897129469,1.80846750580895,"6","fNS","0","named",0,1
"1880","2","c_cfs",1,1,"165",88,3,"1","1",2.52521537022039,1.45845845030271,"6","3","3","named",0,1
"1881","2","a_foil",0,1,"59",89,1,"4","4",0,1.73348788070871,"6","0","0","named",0,1
"1882","2","d_binocular",0,0,"1",90,4,"8","7",7.0506079265906,2.56688550816398,"6","3","2","named",1,1
"1883","2","b_word",0,0,"89",91,2,"1","1",2.00850674635512,2.40855323130745,"6","3","3","named",1,1
"1884","2","c_cfs",0,0,"45",92,3,"7","8",8.25071447976006,0,"6","2","3","named",0,1
"1885","2","c_cfs",0,0,"176",93,3,"1","8",6.17552869087376,1.67512994657227,"6","3","3","named",1,1
"1886","2","b_word",0,0,"16",94,2,"1","8",3.09195025506415,3.00859217000107,"6","3","3","named",0,1
"1887","2","a_foil",1,0,"131",95,1,"9","4",4.10035346675068,2.55854991095475,"6","fNS","0","named",1,1
"1888","2","d_binocular",1,1,"123",96,4,"1","1",4.63374898125403,0,"6","3","3","named",0,1
"1889","2","c_cfs",0,0,"58",97,3,"8","1",3.5669860243288,2.25853029068094,"7","3","3","named",1,1
"1890","2","a_foil",1,0,"188",98,1,"9","4",0,1.54179842434314,"7","fNS","0","named",1,1
"1891","2","c_cfs",1,1,"117",99,3,"1","7",2.63356998400195,3.03359081167582,"7","3","2","named",1,1
"1892","2","b_word",0,0,"90",100,2,"8","1",2.26685924718549,3.42533822331097,"7","3","3","named",0,1
"1893","2","b_word",1,0,"53",101,2,"8","8",3.00860394216579,0,"7","3","3","named",0,1
"1894","2","d_binocular",0,0,"60",102,4,"1","1",3.90867457514469,0.966742129250633,"7","3","3","named",0,1
"1895","2","d_binocular",1,1,"172",103,4,"8","8",0,2.70856319236918,"7","3","3","named",1,1
"1896","2","a_foil",1,1,"145",104,1,"9","9",3.2169401430765,3.12528147544435,"7","fNS","fNS","named",0,1
"1897","2","d_binocular",1,1,"191",105,4,"8","8",0,2.31686256753892,"7","3","3","named",1,1
"1898","2","a_foil",1,0,"15",106,1,"4","9",3.55030245404487,0.96675480697013,"7","0","fNS","named",0,1
"1899","2","b_word",0,0,"57",107,2,"8","2",2.3669265598146,2.31686498234194,"7","3","2","named",1,1
"1900","2","d_binocular",1,0,"170",108,4,"1","8",2.21685653053282,2.30019288236872,"7","3","3","named",0,1
"1901","2","a_foil",0,0,"186",109,1,"9","9",1.75847293911647,1.61679978266693,"7","fNS","fNS","named",0,1
"1902","2","c_cfs",0,0,"74",110,3,"8","8",3.23362069485665,0.925080141263606,"7","3","3","named",1,1
"1903","2","c_cfs",1,1,"135",111,3,"1","2",3.31695765039694,5.3087808264645,"7","3","2","named",0,1
"1904","2","b_word",0,0,"23",112,2,"1","1",2.51688520631433,1.850161489936,"7","3","3","named",0,1
"1905","2","a_foil",1,1,"8",113,1,"4","4",3.54199009931108,0.775090706029005,"8","0","0","named",1,1
"1906","2","b_word",0,1,"39",114,2,"1","1",1.84182166681785,4.41706752392201,"8","3","3","named",0,1
"1907","2","d_binocular",1,1,"151",115,4,"1","1",0,1.5917999335943,"8","3","3","named",1,1
"1908","2","d_binocular",1,1,"81",116,4,"8","8",4.43368287603153,3.44196595128233,"8","3","3","named",1,1
"1909","2","c_cfs",0,0,"144",117,3,"3","2",2.31687132119623,3.15024148027442,"8","1","2","named",1,1
"1910","2","a_foil",0,0,"73",118,1,"4","4",2.44187841468374,0.725077726463496,"8","0","0","named",0,1
"1911","2","b_word",1,1,"159",119,2,"1","1",3.63364544658543,1.97515681125515,"8","3","3","named",0,1
"1912","2","c_cfs",1,1,"157",120,3,"8","1",0,2.53354885447698,"8","3","3","named",1,1
"1913","2","c_cfs",1,0,"33",121,3,"6","7",3.65031301880663,3.77532886594781,"8","1","2","named",0,1
"1914","2","b_word",1,1,"18",122,2,"1","8",5.12544719128346,3.33361767635506,"8","3","3","named",0,1
"1915","2","a_foil",1,0,"68",123,1,"9","9",4.60045700141927,0,"8","fNS","fNS","named",0,1
"1916","2","a_foil",0,0,"153",124,1,"4","9",3.79199130671259,0,"8","0","fNS","named",0,1
"1917","2","d_binocular",1,1,"97",125,4,"1","8",5.53379184400183,1.56681940293856,"8","3","3","named",1,1
"1918","2","b_word",1,1,"162",126,2,"8","8",2.14183494823374,1.7918213649682,"8","3","3","named",0,1
"1919","2","c_cfs",0,0,"140",127,3,"1","1",2.01683208065515,2.21685653052919,"8","3","3","named",1,1
"1920","2","d_binocular",1,1,"96",128,4,"8","1",2.35020193787932,1.82516315010798,"8","3","3","named",1,1
"1921","3","b_word",0,0,"181",1,2,"3","1",17.8171089575626,3.99173824879108,"1","1","3","named",1,1
"1922","3","b_word",0,0,"118",2,2,"1","1",6.35856622050051,0,"1","3","3","named",0,1
"1923","3","c_cfs",0,0,"107",3,3,"3","0",5.68351193401031,3.16674725880148,"1","1","NR","named",0,1
"1924","3","d_binocular",0,0,"124",4,4,"1","1",5.87514465831919,0,"1","3","3","named",1,1
"1925","3","d_binocular",0,0,"161",5,4,"1","1",3.20009339030366,2.70006712991744,"1","3","3","named",1,1
"1926","3","a_foil",0,1,"86",6,1,"9","9",0,2.90007570228772,"1","fNS","fNS","named",0,1
"1927","3","c_cfs",0,1,"177",7,3,"5","3",15.3087131879292,8.20858152391156,"1","0","1","named",1,1
"1928","3","a_foil",1,1,"3",8,1,"9","9",0,14.4003639625735,"1","fNS","fNS","named",0,1
"1929","3","c_cfs",1,0,"179",9,3,"2","6",8.43355736136436,3.39174090500455,"1","2","1","named",0,1
