subject,condition,studyResp,studyResp2,studyResp3,named,afc,whichItem,trial
8,1,99999,99999,99999,0,0,40,119
8,3,2,3,3,1,1,165,120
8,1,99999,99999,99999,0,1,88,121
8,3,2,3,3,1,1,14,122
8,2,3,3,3,1,1,68,123
8,4,3,3,3,1,1,152,124
8,3,2,3,3,0,1,45,125
8,1,99999,99999,99999,1,1,191,126
8,4,3,3,3,1,1,164,127
8,2,2,3,3,0,1,110,128
8,4,3,3,3,1,0,120,129
8,2,3,3,3,1,1,170,130
8,1,99999,99999,99999,0,1,67,131
8,3,3,3,3,1,1,138,132
8,4,3,3,3,0,1,20,133
8,1,99999,99999,99999,0,1,106,134
8,3,2,1,1,0,1,118,135
8,2,3,3,3,0,1,41,136
8,1,99999,99999,99999,1,1,175,137
8,1,99999,99999,99999,0,1,105,138
8,2,3,3,3,0,0,42,139
8,2,3,3,3,1,1,172,140
8,4,3,3,3,0,1,71,141
8,3,NaN,3,3,0,1,127,142
8,3,2,1,2,0,1,115,143
8,4,3,3,3,0,0,132,144
8,4,3,3,3,1,1,185,145
8,2,2,2,3,0,0,163,146
8,3,2,3,2,0,0,155,147
8,1,99999,99999,99999,0,1,129,148
8,4,3,3,3,1,1,79,149
8,2,3,3,3,1,1,173,150
8,3,1,2,2,0,1,46,151
8,1,99999,99999,99999,1,1,96,152
8,1,99999,99999,99999,0,1,166,153
8,3,3,3,NaN,1,1,141,154
8,4,3,3,3,1,1,183,155
8,4,3,3,3,1,1,59,156
8,1,99999,99999,99999,1,1,81,157
8,2,3,3,3,0,1,171,158
8,2,3,3,3,1,1,161,159
8,3,2,2,2,0,1,36,160
8,3,3,3,3,1,1,38,161
8,4,3,3,3,0,1,130,162
8,4,3,3,3,0,0,10,163
8,1,99999,99999,99999,0,1,85,164
8,1,99999,99999,99999,0,1,128,165
8,2,3,3,3,0,1,53,166
8,3,2,2,3,1,1,149,167
8,2,3,3,3,1,1,146,168
8,4,3,3,3,1,1,12,169
8,1,99999,99999,99999,1,1,25,170
8,4,2,2,2,0,1,160,171
8,2,3,3,3,0,1,147,172
8,3,3,3,3,1,1,134,173
8,2,3,3,3,1,1,23,174
8,3,3,3,3,1,1,35,175
8,1,99999,99999,99999,0,1,143,176
8,4,3,3,3,1,1,176,177
8,2,3,3,3,1,1,43,178
8,4,3,3,3,1,1,157,179
8,1,99999,99999,99999,0,1,83,180
8,2,3,3,3,1,1,148,181
8,3,2,3,3,1,1,8,182
8,3,3,3,3,0,1,64,183
8,1,99999,99999,99999,1,1,49,184
8,4,3,3,3,1,1,33,185
8,2,3,3,3,0,1,55,186
8,1,99999,99999,99999,0,1,22,187
8,4,3,3,3,0,1,154,188
8,3,2,2,2,0,0,153,189
8,2,3,3,3,1,1,44,190
8,3,2,3,3,1,1,107,191
8,1,99999,99999,99999,1,1,5,192
9,4,3,3,3,0,0,39,1
9,2,3,3,3,0,0,111,2
9,1,99999,99999,99999,0,0,52,3
9,3,1,1,1,0,0,144,4
9,4,3,3,3,1,0,15,5
9,2,3,NaN,NaN,1,0,187,6
9,3,1,1,1,1,0,121,7
9,1,99999,99999,99999,0,0,156,8
9,1,99999,99999,99999,0,0,150,9
9,3,1,1,0,1,0,61,10
9,2,3,3,3,1,0,125,11
9,1,99999,99999,99999,0,0,26,12
9,4,2,2,3,0,0,145,13
9,3,0,1,1,0,0,140,14
9,2,NaN,3,3,1,0,2,15
9,4,3,3,3,0,0,18,16
9,2,NaN,3,3,1,0,50,17
9,4,2,2,3,0,0,169,18
9,2,3,3,3,1,0,109,19
9,1,99999,99999,99999,0,0,135,20
9,1,99999,99999,99999,0,0,95,21
9,4,3,3,3,0,0,87,22
9,3,2,2,2,0,0,62,23
9,3,2,2,2,0,0,184,24
9,3,1,1,3,1,0,123,25
9,2,3,3,3,0,0,108,26
9,2,3,3,3,1,0,80,27
9,1,99999,99999,99999,0,0,117,28
9,4,1,2,2,0,0,21,29
9,4,3,3,3,0,0,70,30
9,3,1,3,3,1,0,181,31
9,1,99999,99999,99999,0,0,66,32
9,4,3,3,3,1,0,34,33
9,3,1,1,1,0,0,190,34
9,4,3,3,3,1,0,7,35
9,2,3,3,3,0,0,86,36
9,1,99999,99999,99999,0,0,63,37
9,2,3,3,3,0,0,159,38
9,1,99999,99999,99999,1,0,48,39
9,3,1,2,1,0,0,179,40
9,1,99999,99999,99999,0,0,65,41
9,3,1,2,1,0,0,93,42
9,3,1,1,1,0,0,177,43
9,4,2,2,3,1,0,4,44
9,2,3,3,3,1,0,162,45
9,1,99999,99999,99999,0,0,77,46
9,4,3,2,2,0,0,119,47
9,2,3,3,3,1,0,29,48
9,2,3,3,3,0,0,126,49
9,4,NaN,1,2,0,0,11,50
9,4,2,2,2,1,0,27,51
9,2,3,3,3,0,0,189,52
9,1,99999,99999,99999,0,0,100,53
9,3,2,2,2,0,0,56,54
9,3,3,3,3,0,0,58,55
9,1,99999,99999,99999,0,0,178,56
9,3,1,1,1,0,0,99,57
9,2,NaN,3,3,0,0,19,58
9,4,3,3,3,1,0,103,59
9,1,99999,99999,99999,1,0,84,60
9,3,3,3,3,1,0,74,61
9,2,3,3,3,1,0,167,62
9,1,99999,99999,99999,0,0,124,63
9,4,3,3,3,0,0,24,64
9,4,3,3,3,1,0,112,65
9,1,99999,99999,99999,0,0,75,66
9,1,99999,99999,99999,1,0,133,67
9,2,3,3,3,0,0,136,68
9,3,1,1,NaN,0,0,98,69
9,2,3,3,3,0,0,3,70
9,4,3,NaN,3,0,0,94,71
9,3,3,3,3,1,0,97,72
9,1,99999,99999,99999,1,0,192,73
9,4,3,3,3,1,0,37,74
9,4,3,3,3,1,0,92,75
9,3,3,3,3,1,0,78,76
9,3,2,1,1,1,0,151,77
9,1,99999,99999,99999,1,0,101,78
9,2,3,3,NaN,0,0,116,79
9,2,3,3,3,1,0,6,80
9,4,3,3,3,1,0,28,81
9,2,3,NaN,NaN,0,0,82,82
9,3,1,3,3,1,0,131,83
9,3,1,2,2,0,0,180,84
9,4,3,3,3,1,0,17,85
9,2,3,3,3,1,0,69,86
9,1,99999,99999,99999,0,0,9,87
9,1,99999,99999,99999,1,0,57,88
9,1,99999,99999,99999,0,0,142,89
9,2,3,NaN,NaN,0,0,91,90
9,4,3,3,3,1,0,168,91
9,3,2,3,3,1,0,182,92
9,3,1,1,1,0,0,174,93
9,1,99999,99999,99999,0,0,90,94
9,2,3,3,3,0,0,30,95
9,4,3,3,3,1,0,137,96
9,2,3,3,NaN,0,0,113,97
9,1,99999,99999,99999,1,0,114,98
9,1,99999,99999,99999,1,0,16,99
9,2,3,3,NaN,1,0,104,100
9,3,3,3,3,0,0,47,101
9,4,3,3,3,1,0,188,102
9,4,3,NaN,3,1,0,122,103
9,3,1,1,1,1,0,89,104
9,4,3,3,3,1,0,32,105
9,1,99999,99999,99999,0,0,13,106
9,3,1,2,3,1,0,31,107
9,4,3,3,3,1,0,186,108
9,3,1,1,1,0,0,72,109
9,1,99999,99999,99999,0,0,51,110
9,2,3,3,3,0,0,76,111
9,2,3,3,3,1,0,1,112
9,2,3,NaN,NaN,1,0,54,113
9,4,2,3,3,0,0,102,114
9,1,99999,99999,99999,0,0,139,115
9,3,1,1,1,0,0,40,116
9,3,3,2,1,1,0,60,117
9,4,3,3,3,1,0,73,118
9,2,3,3,3,0,0,158,119
9,1,99999,99999,99999,0,0,165,120
9,4,3,3,NaN,1,0,110,121
9,1,99999,99999,99999,0,0,45,122
9,3,2,1,3,1,0,88,123
9,3,2,3,3,0,0,191,124
9,2,3,NaN,3,1,0,164,125
9,2,3,3,3,0,0,152,126
9,4,3,3,3,1,0,68,127
9,1,99999,99999,99999,0,0,14,128
9,2,3,3,3,0,0,20,129
9,1,99999,99999,99999,1,0,138,130
9,1,99999,99999,99999,0,0,118,131
9,3,0,0,0,0,0,67,132
9,4,3,3,3,0,0,41,133
9,2,3,3,3,0,0,120,134
9,4,3,3,3,1,0,170,135
9,3,2,3,3,0,0,106,136
9,2,3,3,3,1,0,132,137
9,3,0,0,0,0,0,175,138
9,4,3,3,3,1,0,172,139
9,1,99999,99999,99999,0,0,115,140
9,2,3,3,3,0,0,71,141
9,1,99999,99999,99999,0,0,127,142
9,4,3,3,3,0,0,42,143
9,3,1,0,1,0,0,105,144
9,3,3,3,3,1,0,129,145
9,1,99999,99999,99999,0,0,155,146
9,4,3,3,3,0,0,163,147
9,2,3,3,3,1,0,79,148
9,1,99999,99999,99999,0,0,46,149
9,2,3,3,3,0,0,185,150
9,3,1,1,1,0,0,96,151
9,4,3,3,3,0,0,173,152
9,3,1,1,1,1,0,81,153
9,1,99999,99999,99999,1,0,36,154
9,3,3,3,3,1,0,166,155
9,4,3,3,3,0,0,171,156
9,1,99999,99999,99999,0,0,141,157
9,4,3,3,3,1,0,161,158
9,2,3,NaN,NaN,0,0,59,159
9,2,3,3,3,0,0,183,160
9,1,99999,99999,99999,1,0,149,161
9,2,3,NaN,3,0,0,10,162
9,2,3,3,3,0,0,130,163
9,1,99999,99999,99999,1,0,38,164
9,4,3,3,3,1,0,146,165
9,3,0,0,0,0,0,128,166
9,3,1,1,1,0,0,85,167
9,4,1,1,1,0,0,53,168
9,2,3,3,3,0,0,160,169
9,4,3,3,3,1,0,23,170
9,2,3,3,NaN,1,0,12,171
9,1,99999,99999,99999,0,0,134,172
9,3,1,2,2,0,0,143,173
9,1,99999,99999,99999,0,0,35,174
9,4,3,3,3,1,0,147,175
9,3,3,3,3,1,0,25,176
9,1,99999,99999,99999,1,0,64,177
9,2,3,NaN,NaN,1,0,157,178
9,4,3,3,3,1,0,43,179
9,3,1,2,3,1,0,49,180
9,1,99999,99999,99999,0,0,8,181
9,4,3,3,3,1,0,148,182
9,2,2,3,3,0,0,176,183
9,3,0,1,1,0,0,83,184
9,2,3,3,NaN,1,0,154,185
9,4,3,3,3,1,0,55,186
9,3,3,3,3,1,0,5,187
9,1,99999,99999,99999,0,0,107,188
9,2,3,NaN,3,0,0,33,189
9,1,99999,99999,99999,0,0,153,190
9,4,3,3,3,1,0,44,191
9,3,3,3,3,0,0,22,192
10,2,3,3,3,0,0,52,1
10,2,3,3,3,1,1,156,2
10,3,0,0,0,0,1,111,3
10,1,99999,99999,99999,0,0,39,4
10,3,0,0,0,0,0,187,5
10,4,3,3,3,0,0,121,6
10,4,2,3,3,1,0,144,7
10,1,99999,99999,99999,0,0,15,8
10,4,2,3,3,1,0,61,9
10,3,0,0,0,0,0,125,10
10,1,99999,99999,99999,0,0,18,11
10,1,99999,99999,99999,0,0,145,12
10,2,3,3,3,0,0,150,13
10,2,3,3,3,0,0,26,14
10,4,3,3,3,1,1,140,15
10,3,0,0,0,0,0,2,16
10,2,3,3,3,0,0,95,17
10,3,0,0,0,0,1,50,18
10,1,99999,99999,99999,0,1,169,19
10,4,3,3,3,0,1,62,20
10,1,99999,99999,99999,0,1,87,21
10,4,2,3,3,0,1,184,22
10,3,0,0,0,0,1,109,23
10,2,2,3,3,0,0,135,24
10,4,2,3,3,0,0,181,25
10,2,3,3,3,0,0,117,26
10,2,3,3,3,0,0,66,27
10,3,0,0,0,0,0,80,28
10,4,3,3,3,1,1,123,29
10,3,0,0,0,0,0,108,30
10,1,99999,99999,99999,0,1,21,31
10,1,99999,99999,99999,0,0,70,32
10,3,0,0,0,0,0,86,33
10,1,99999,99999,99999,1,0,7,34
10,3,0,0,0,0,1,159,35
10,4,3,3,3,1,1,190,36
10,4,2,2,2,0,0,179,37
10,1,99999,99999,99999,0,1,34,38
10,2,3,3,3,1,0,48,39
10,2,3,3,3,0,1,63,40
10,1,99999,99999,99999,0,1,4,41
10,2,3,3,3,1,1,65,42
10,4,2,3,3,0,0,93,43
10,1,99999,99999,99999,0,1,119,44
10,2,3,3,3,1,1,77,45
10,3,0,0,0,0,1,162,46
10,3,0,0,0,0,1,29,47
10,4,2,3,3,1,1,177,48
10,1,99999,99999,99999,0,1,11,49
10,1,99999,99999,99999,1,1,27,50
10,4,3,3,3,0,1,58,51
10,2,3,3,3,0,0,178,52
10,4,3,3,3,0,0,56,53
10,2,3,3,3,1,1,100,54
10,3,0,0,0,0,1,189,55
10,3,0,0,0,0,1,126,56
10,1,99999,99999,99999,0,0,24,57
10,4,3,3,3,0,1,99,58
10,2,3,3,3,0,0,124,59
10,3,0,0,0,0,1,167,60
10,4,3,3,3,1,1,74,61
10,1,99999,99999,99999,0,0,103,62
10,2,3,3,3,1,1,84,63
10,3,0,0,0,0,1,19,64
10,4,3,3,3,1,1,97,65
10,3,0,3,0,0,1,136,66
10,1,99999,99999,99999,1,1,112,67
10,2,3,3,3,1,1,133,68
10,1,99999,99999,99999,0,1,94,69
10,4,3,3,3,1,1,98,70
10,3,0,0,0,0,1,3,71
10,2,3,3,3,0,1,75,72
10,1,99999,99999,99999,1,1,37,73
10,3,0,0,0,0,1,116,74
10,4,3,3,3,1,1,78,75
10,2,3,3,NaN,1,1,192,76
10,1,99999,99999,99999,1,1,92,77
10,3,0,0,0,0,1,6,78
10,4,2,3,3,1,0,151,79
10,2,3,3,3,0,0,101,80
10,4,3,3,3,1,1,131,81
10,2,3,3,3,0,0,9,82
10,3,0,0,0,0,1,82,83
10,3,0,0,0,0,1,69,84
10,1,99999,99999,99999,0,0,17,85
10,2,3,3,3,1,1,57,86
10,1,99999,99999,99999,0,1,28,87
10,4,3,3,3,0,1,180,88
10,1,99999,99999,99999,0,1,168,89
10,1,99999,99999,99999,0,1,137,90
10,2,3,3,3,0,1,142,91
10,3,0,0,0,0,1,91,92
10,4,3,2,2,0,1,174,93
10,3,0,0,0,1,1,30,94
10,4,3,3,3,0,1,182,95
10,2,3,3,3,1,1,90,96
10,2,3,3,3,1,1,16,97
10,1,99999,99999,99999,0,1,188,98
10,2,3,3,3,0,1,114,99
10,4,3,3,3,1,1,47,100
10,4,3,2,2,1,1,89,101
10,3,0,0,0,0,1,113,102
10,3,0,0,0,0,1,104,103
10,1,99999,99999,99999,1,1,122,104
10,4,2,2,2,1,1,72,105
10,3,0,0,0,0,1,1,106
10,3,0,0,0,0,1,76,107
10,4,3,3,3,0,1,31,108
10,2,3,3,3,1,1,13,109
10,1,99999,99999,99999,1,1,186,110
10,2,3,3,3,0,1,51,111
10,1,99999,99999,99999,1,1,32,112
10,4,2,3,2,1,1,60,113
10,1,99999,99999,99999,0,1,73,114
10,2,3,3,3,0,1,139,115
10,3,0,0,0,0,0,54,116
10,4,1,2,3,0,0,40,117
10,3,0,0,0,0,1,158,118
10,2,3,3,3,1,1,165,119
10,1,99999,99999,99999,0,0,102,120
10,4,3,3,3,1,1,191,121
10,2,3,3,3,0,1,45,122
10,4,2,2,2,0,1,88,123
10,1,99999,99999,99999,0,1,68,124
10,2,3,3,3,0,0,14,125
10,1,99999,99999,99999,0,0,110,126
10,3,0,0,0,1,1,164,127
10,3,0,0,0,0,1,152,128
10,4,3,2,2,1,1,67,129
10,2,3,3,3,1,1,138,130
10,1,99999,99999,99999,0,0,41,131
10,3,0,0,0,0,0,120,132
10,3,0,0,0,1,1,20,133
10,4,3,3,3,0,1,106,134
10,1,99999,99999,99999,0,0,170,135
10,2,3,3,3,0,1,118,136
10,3,0,0,0,0,0,71,137
10,3,0,0,0,0,1,132,138
10,2,2,3,3,0,0,115,139
10,4,3,3,3,1,1,175,140
10,2,3,3,3,1,1,127,141
10,4,1,1,1,0,1,105,142
10,1,99999,99999,99999,0,0,172,143
10,1,99999,99999,99999,0,0,42,144
10,4,3,3,3,1,1,96,145
10,2,3,3,3,0,0,155,146
10,2,3,3,3,0,0,46,147
10,4,3,3,3,1,1,129,148
10,3,0,0,0,0,0,185,149
10,3,0,0,0,0,1,79,150
10,1,99999,99999,99999,0,1,173,151
10,1,99999,99999,99999,0,1,163,152
10,2,3,3,3,0,1,36,153
10,3,0,0,0,0,0,183,154
10,2,3,3,3,0,1,141,155
10,1,99999,99999,99999,0,1,171,156
10,3,0,0,0,0,1,59,157
10,4,3,3,3,0,1,81,158
10,1,99999,99999,99999,0,1,161,159
10,4,3,2,2,0,1,166,160
10,1,99999,99999,99999,0,1,53,161
10,2,3,3,3,0,1,149,162
10,1,99999,99999,99999,0,1,146,163
10,4,3,3,3,0,1,128,164
10,3,0,0,NaN,0,0,10,165
10,4,3,3,3,0,1,85,166
10,3,0,0,0,0,1,130,167
10,2,3,3,3,1,1,38,168
10,1,99999,99999,99999,0,1,23,169
10,1,99999,99999,99999,0,1,147,170
10,2,3,3,3,0,0,134,171
10,2,3,3,3,1,1,35,172
10,4,3,3,3,0,1,143,173
10,3,0,3,0,0,1,160,174
10,4,3,3,3,1,1,25,175
10,3,0,0,0,1,1,12,176
10,3,0,0,0,1,1,157,177
10,1,99999,99999,99999,1,0,148,178
10,1,99999,99999,99999,0,1,43,179
10,3,0,0,0,0,1,176,180
10,2,3,3,NaN,0,1,64,181
10,4,3,3,3,1,1,49,182
10,2,3,3,3,0,1,8,183
10,4,2,2,3,0,1,83,184
10,4,3,3,3,1,1,5,185
10,2,3,NaN,NaN,1,1,107,186
10,3,0,0,0,0,1,154,187
10,1,99999,99999,99999,0,1,55,188
10,2,3,3,3,0,1,153,189
10,4,2,2,3,0,0,22,190
10,1,99999,99999,99999,1,1,44,191
10,3,0,NaN,0,0,0,33,192
11,4,NaN,2,3,0,1,111,1
11,2,3,3,3,1,0,15,2
11,4,3,3,3,0,0,187,3
11,3,2,2,1,1,1,156,4
11,1,99999,99999,99999,0,1,144,5
11,1,99999,99999,99999,1,1,121,6
11,3,1,2,2,0,0,52,7
11,2,3,3,3,0,1,39,8
11,3,2,2,2,0,1,26,9
11,2,3,2,3,1,1,145,10
11,2,3,3,3,1,1,18,11
11,1,99999,99999,99999,1,1,140,12
11,4,2,2,2,0,1,125,13
11,1,99999,99999,99999,0,1,61,14
11,4,3,2,2,1,1,2,15
11,3,2,3,3,0,1,150,16
11,2,3,2,3,0,0,169,17
11,1,99999,99999,99999,0,1,184,18
11,4,3,3,3,1,1,50,19
11,3,1,1,1,0,1,135,20
11,4,2,3,3,1,1,109,21
11,1,99999,99999,99999,0,1,62,22
11,3,3,3,3,1,1,95,23
11,2,3,3,3,0,0,87,24
11,4,2,1,1,0,0,80,25
11,1,99999,99999,99999,0,1,123,26
11,2,3,3,3,0,1,21,27
11,4,1,2,2,0,0,108,28
11,3,1,2,2,0,0,117,29
11,1,99999,99999,99999,1,1,181,30
11,2,3,3,3,0,1,70,31
11,3,2,1,2,0,0,66,32
11,1,99999,99999,99999,1,0,179,33
11,3,1,1,1,1,1,48,34
11,3,1,1,1,0,1,63,35
11,4,1,1,1,0,1,159,36
11,2,3,3,3,0,1,34,37
11,4,3,3,3,0,0,86,38
11,1,99999,99999,99999,0,0,190,39
11,2,2,3,3,1,0,7,40
11,3,1,1,1,0,1,65,41
11,3,2,2,1,0,1,77,42
11,1,99999,99999,99999,0,1,93,43
11,4,1,2,2,0,0,162,44
11,2,3,3,3,0,0,4,45
11,1,99999,99999,99999,0,0,177,46
11,4,2,2,2,0,1,29,47
11,2,3,3,3,0,1,119,48
11,2,3,3,3,1,1,27,49
11,4,2,3,3,0,1,126,50
11,1,99999,99999,99999,0,1,56,51
11,4,3,3,3,0,1,189,52
11,2,3,3,3,0,1,11,53
11,3,2,2,3,1,0,100,54
11,1,99999,99999,99999,0,0,58,55
11,3,2,1,1,0,1,178,56
11,2,3,3,3,1,1,103,57
11,1,99999,99999,99999,0,1,99,58
11,4,2,3,3,0,0,167,59
11,1,99999,99999,99999,1,1,74,60
11,3,3,3,3,0,1,84,61
11,3,3,3,3,0,1,124,62
11,4,3,2,3,1,1,19,63
11,2,3,3,3,0,0,24,64
11,2,3,3,3,0,1,94,65
11,3,1,2,3,1,0,133,66
11,3,2,3,3,0,1,75,67
11,1,99999,99999,99999,1,1,97,68
11,4,3,3,3,1,1,136,69
11,2,3,3,3,0,1,112,70
11,1,99999,99999,99999,1,1,98,71
11,4,3,3,NaN,1,1,3,72
11,3,2,3,3,1,1,192,73
11,4,3,2,3,0,1,116,74
11,2,3,3,3,1,1,92,75
11,1,99999,99999,99999,0,0,151,76
11,4,2,2,3,0,1,6,77
11,3,3,1,2,0,1,101,78
11,1,99999,99999,99999,0,0,78,79
11,2,3,3,3,0,0,37,80
11,2,3,3,3,0,0,17,81
11,3,2,NaN,1,0,0,57,82
11,2,3,3,3,0,1,28,83
11,1,99999,99999,99999,0,0,131,84
11,4,2,3,3,0,1,82,85
11,4,3,3,3,1,1,69,86
11,3,1,NaN,1,0,0,9,87
11,1,99999,99999,99999,0,0,180,88
11,1,99999,99999,99999,1,1,182,89
11,2,3,3,NaN,0,0,137,90
11,3,3,3,3,0,1,90,91
11,1,99999,99999,99999,0,0,174,92
11,2,3,NaN,3,0,1,168,93
11,3,1,NaN,3,1,1,142,94
11,4,2,2,2,1,1,30,95
11,4,2,2,2,0,0,91,96
11,2,3,3,NaN,0,0,188,97
11,2,NaN,2,3,0,1,122,98
11,1,99999,99999,99999,0,0,47,99
11,3,2,2,3,1,1,16,100
11,4,3,3,3,0,1,104,101
11,4,3,3,3,0,1,113,102
11,3,3,2,3,0,1,114,103
11,1,99999,99999,99999,1,1,89,104
11,2,NaN,3,3,1,1,186,105
11,4,3,3,2,0,1,76,106
11,1,99999,99999,99999,0,1,72,107
11,1,99999,99999,99999,0,1,31,108
11,3,3,3,2,0,0,51,109
11,3,3,2,1,0,0,13,110
11,4,2,3,3,0,1,1,111
11,2,3,3,3,1,0,32,112
11,3,2,2,3,0,0,139,113
11,1,99999,99999,99999,1,1,60,114
11,4,3,2,3,0,1,54,115
11,1,99999,99999,99999,0,0,40,116
11,4,2,3,2,0,1,158,117
11,2,3,2,3,0,1,102,118
11,2,3,NaN,NaN,0,0,73,119
11,3,2,3,3,0,1,165,120
11,2,3,3,3,1,1,68,121
11,4,3,3,3,0,1,164,122
11,3,2,3,NaN,0,0,45,123
11,2,3,3,3,0,0,110,124
11,4,2,NaN,3,0,1,152,125
11,1,99999,99999,99999,0,1,88,126
11,1,99999,99999,99999,0,1,191,127
11,3,2,3,3,0,1,14,128
11,2,3,3,3,0,1,41,129
11,2,3,3,3,1,1,170,130
11,4,3,2,3,1,1,20,131
11,3,2,3,3,1,1,138,132
11,1,99999,99999,99999,0,1,67,133
11,3,1,2,2,0,1,118,134
11,4,3,3,NaN,0,0,120,135
11,1,99999,99999,99999,0,1,106,136
11,3,2,3,3,0,1,115,137
11,4,2,3,3,1,1,132,138
11,2,3,3,NaN,0,0,42,139
11,1,99999,99999,99999,0,1,175,140
11,3,2,3,3,0,1,127,141
11,2,3,3,3,0,1,172,142
11,1,99999,99999,99999,0,0,105,143
11,4,3,3,3,0,1,71,144
11,2,3,3,3,0,0,173,145
11,1,99999,99999,99999,0,1,96,146
11,3,2,1,3,0,1,46,147
11,4,3,3,3,0,0,185,148
11,1,99999,99999,99999,1,1,129,149
11,4,3,3,3,1,1,79,150
11,3,1,3,NaN,0,0,155,151
11,2,2,2,3,0,1,163,152
11,3,2,NaN,NaN,0,1,36,153
11,4,3,3,3,0,0,183,154
11,2,3,3,NaN,0,1,161,155
11,4,3,NaN,3,0,0,59,156
11,1,99999,99999,99999,0,1,166,157
11,2,3,3,3,0,0,171,158
11,3,2,2,3,0,1,141,159
11,1,99999,99999,99999,0,0,81,160
11,3,3,3,3,1,1,38,161
11,1,99999,99999,99999,0,1,85,162
11,4,3,3,3,0,0,130,163
11,3,3,3,3,0,1,149,164
11,2,3,3,3,0,1,53,165
11,2,3,3,3,1,1,146,166
11,4,2,3,3,1,1,10,167
11,1,99999,99999,99999,0,0,128,168
11,3,3,3,3,0,1,134,169
11,2,NaN,3,3,0,0,23,170
11,1,99999,99999,99999,1,1,25,171
11,4,3,3,3,0,0,160,172
11,3,3,3,3,0,1,35,173
11,1,99999,99999,99999,0,0,143,174
11,2,3,3,3,1,0,147,175
11,4,3,3,3,1,1,12,176
11,3,3,3,3,1,1,64,177
11,1,99999,99999,99999,0,1,49,178
11,1,99999,99999,99999,0,0,83,179
11,2,3,3,3,1,1,43,180
11,3,3,2,3,0,1,8,181
11,2,3,3,3,1,0,148,182
11,4,NaN,3,3,0,1,176,183
11,4,3,3,3,1,1,157,184
11,1,99999,99999,99999,1,0,5,185
11,4,NaN,3,3,0,1,154,186
11,4,3,2,2,0,0,33,187
11,3,3,3,2,0,1,153,188
11,2,3,3,3,0,1,55,189
11,3,3,3,3,0,0,107,190
11,2,3,3,3,1,1,44,191
11,1,99999,99999,99999,0,1,22,192
12,3,1,1,1,1,0,15,1
12,1,99999,99999,99999,0,0,111,2
12,2,3,3,NaN,1,0,144,3
12,4,2,2,2,0,0,52,4
12,3,1,1,1,0,0,39,5
12,4,2,1,1,1,0,156,6
12,1,99999,99999,99999,0,0,187,7
12,2,3,3,3,1,0,121,8
12,1,99999,99999,99999,0,1,2,9
12,1,99999,99999,99999,0,0,125,10
12,3,1,1,1,0,0,18,11
12,2,3,3,3,0,0,61,12
12,3,0,1,1,0,0,145,13
12,2,3,3,3,1,0,140,14
12,4,3,3,3,1,0,26,15
12,4,3,3,3,0,0,150,16
12,4,3,3,3,1,0,95,17
12,2,3,3,3,0,0,184,18
12,3,1,1,1,0,1,87,19
12,2,3,3,3,1,0,62,20
12,1,99999,99999,99999,1,0,50,21
12,1,99999,99999,99999,1,1,109,22
12,3,0,1,1,0,0,169,23
12,4,1,2,2,0,0,135,24
12,1,99999,99999,99999,0,0,80,25
12,1,99999,99999,99999,0,0,108,26
12,3,1,1,1,0,0,70,27
12,4,3,3,3,0,0,117,28
12,4,NaN,3,3,0,1,66,29
12,2,3,3,3,1,0,181,30
12,2,3,3,3,0,0,123,31
12,3,NaN,0,1,0,0,21,32
12,2,3,3,3,1,1,179,33
12,2,3,3,3,0,0,190,34
12,4,3,3,3,1,0,63,35
12,4,3,3,3,1,0,48,36
12,3,0,0,0,1,0,7,37
12,3,1,1,1,0,0,34,38
12,1,99999,99999,99999,0,0,159,39
12,1,99999,99999,99999,0,0,86,40
12,3,0,0,0,0,0,119,41
12,1,99999,99999,99999,0,0,29,42
12,4,3,3,3,1,0,77,43
12,2,3,3,3,0,0,93,44
12,2,3,NaN,3,1,0,177,45
12,4,3,3,3,0,0,65,46
12,3,1,1,1,1,0,4,47
12,1,99999,99999,99999,0,0,162,48
12,3,0,0,0,1,0,27,49
12,2,2,3,3,0,0,56,50
12,1,99999,99999,99999,0,0,189,51
12,4,2,2,3,0,0,178,52
12,3,1,1,2,0,0,11,53
12,2,3,3,3,0,1,58,54
12,1,99999,99999,99999,0,0,126,55
12,4,3,3,3,1,0,100,56
12,3,0,0,0,1,0,103,57
12,1,99999,99999,99999,0,1,167,58
12,1,99999,99999,99999,0,1,19,59
12,4,3,3,3,1,0,124,60
12,2,3,3,3,0,0,99,61
12,2,3,3,3,1,0,74,62
12,4,2,NaN,3,1,0,84,63
12,3,1,1,1,0,1,24,64
12,1,99999,99999,99999,1,0,3,65
12,2,3,3,3,1,0,97,66
12,4,2,2,1,1,0,75,67
12,4,3,3,3,1,0,133,68
12,3,0,1,0,0,1,94,69
12,3,0,0,0,1,0,112,70
12,2,3,3,3,1,0,98,71
12,1,99999,99999,99999,0,0,136,72
12,1,99999,99999,99999,0,0,6,73
12,3,0,1,1,1,0,37,74
12,2,3,3,NaN,1,0,78,75
12,4,2,2,2,1,0,101,76
12,1,99999,99999,99999,0,0,116,77
12,2,3,3,3,1,0,151,78
12,4,3,3,3,1,0,192,79
12,3,0,0,0,1,0,92,80
12,2,3,3,3,1,0,131,81
12,3,1,1,1,0,0,17,82
12,2,3,3,3,0,0,180,83
12,3,0,0,0,1,0,28,84
12,1,99999,99999,99999,1,0,69,85
12,4,3,3,3,0,0,9,86
12,1,99999,99999,99999,1,0,82,87
