subject,condition,studyResp,named,afc,whichItem,trial
10,2,NaN,1,1,78,156
10,2,3,1,1,90,157
10,1,99999,1,1,30,158
10,2,3,1,1,32,159
10,3,1,1,1,60,160
10,1,99999,0,0,110,161
10,3,0,0,0,105,162
10,1,99999,1,1,7,163
10,4,3,1,1,170,164
10,4,3,0,1,62,165
10,2,3,1,1,138,166
10,1,99999,0,1,58,167
10,3,1,0,1,99,168
10,3,0,1,1,141,169
10,4,3,1,1,159,170
10,2,3,0,1,36,171
10,3,2,0,0,178,172
10,2,3,1,1,109,173
10,4,3,1,1,175,174
10,1,99999,1,1,143,175
10,1,99999,0,1,81,176
10,2,3,0,1,75,177
10,1,99999,1,1,29,178
10,4,3,0,1,39,179
10,1,99999,0,1,83,180
10,2,3,1,1,133,181
10,1,99999,1,1,96,182
10,3,1,1,0,59,183
10,4,3,0,1,54,184
10,4,2,1,0,21,185
10,4,3,1,1,97,186
10,3,1,1,1,189,187
10,2,3,0,1,183,188
10,1,99999,0,1,45,189
10,3,1,0,1,73,190
10,3,1,1,1,25,191
10,1,99999,1,1,12,192
10,4,3,1,1,107,193
10,2,3,0,1,103,194
10,3,1,1,0,95,195
10,1,99999,0,1,158,196
10,4,3,0,1,66,197
10,1,99999,0,1,63,198
10,1,99999,0,1,199,199
10,3,1,1,1,27,200
11,3,0,0,1,53,1
11,2,3,0,1,176,2
11,2,3,0,1,47,3
11,2,3,1,1,8,4
11,1,99999,0,1,173,5
11,2,3,1,0,105,6
11,2,3,1,1,148,7
11,3,0,0,1,154,8
11,2,3,0,0,10,9
11,1,99999,0,1,90,10
11,1,99999,1,1,181,11
11,1,99999,1,1,23,12
11,4,3,1,1,3,13
11,1,99999,0,1,56,14
11,1,99999,1,1,112,15
11,2,3,0,1,13,16
11,4,3,0,1,55,17
11,1,99999,0,1,43,18
11,3,0,0,1,160,19
11,4,3,0,1,178,20
11,3,0,1,1,130,21
11,3,0,0,1,28,22
11,3,0,1,1,189,23
11,1,99999,0,1,70,24
11,4,3,1,1,74,25
11,3,0,1,1,172,26
11,1,99999,1,1,170,27
11,4,3,1,1,151,28
11,1,99999,0,0,145,29
11,2,3,0,1,54,30
11,4,3,1,1,116,31
11,4,3,1,1,109,32
11,3,0,1,1,27,33
11,1,99999,0,1,183,34
11,3,0,0,1,18,35
11,1,99999,0,0,40,36
11,2,3,0,0,143,37
11,4,2,0,1,30,38
11,3,0,0,0,180,39
11,2,3,0,1,21,40
11,1,99999,0,1,140,41
11,1,99999,0,1,63,42
11,1,99999,0,1,84,43
11,4,3,0,1,67,44
11,1,99999,0,0,167,45
11,1,99999,0,0,94,46
11,2,3,1,1,131,47
11,3,0,0,1,2,48
11,4,3,0,1,72,49
11,4,3,1,1,35,50
11,3,0,0,0,76,51
11,1,99999,1,1,79,52
11,3,0,0,1,159,53
11,2,3,1,1,97,54
11,4,3,0,0,93,55
11,1,99999,0,1,162,56
11,3,0,0,1,193,57
11,1,99999,1,1,125,58
11,3,0,0,1,174,59
11,4,3,1,1,25,60
11,4,3,0,1,168,61
11,1,99999,0,1,80,62
11,2,3,1,1,37,63
11,2,3,0,1,158,64
11,2,3,0,1,85,65
11,2,3,0,0,110,66
11,4,3,1,1,38,67
11,2,3,1,1,81,68
11,1,99999,0,1,6,69
11,2,NaN,0,1,44,70
11,4,2,0,0,11,71
11,1,99999,0,1,24,72
11,2,3,0,0,58,73
11,1,99999,0,1,64,74
11,1,99999,0,0,179,75
11,4,3,1,1,122,76
11,3,0,0,1,57,77
11,3,0,0,1,66,78
11,3,0,1,1,188,79
11,3,0,0,0,127,80
11,3,0,0,1,152,81
11,2,3,1,1,192,82
11,1,99999,0,1,49,83
11,2,3,1,1,92,84
11,3,0,0,1,22,85
11,3,0,1,1,100,86
11,4,3,1,1,16,87
11,4,3,1,1,199,88
11,1,99999,1,1,175,89
11,1,99999,1,1,103,90
11,4,3,0,0,141,91
11,3,0,1,0,65,92
11,2,3,0,1,165,93
11,2,3,1,1,29,94
11,2,3,0,1,126,95
11,4,3,0,1,182,96
11,4,3,1,1,19,97
11,4,3,1,1,68,98
11,2,3,0,0,33,99
11,2,3,0,1,46,100
11,2,3,0,1,184,101
11,3,0,1,1,60,102
11,1,99999,0,1,120,103
11,1,99999,1,1,89,104
11,2,3,1,1,117,105
11,3,0,1,1,75,106
11,4,2,0,1,102,107
11,1,99999,1,1,12,108
11,1,99999,1,1,113,109
11,3,0,1,1,48,110
11,3,0,1,1,138,111
11,2,3,1,1,77,112
11,1,99999,1,1,196,113
11,3,0,0,0,31,114
11,1,99999,1,1,114,115
11,3,0,1,0,194,116
11,1,99999,0,0,42,117
11,1,99999,1,0,155,118
11,2,3,0,1,200,119
11,4,1,0,1,108,120
11,2,NaN,1,1,32,121
11,2,3,1,1,96,122
11,2,3,1,1,164,123
11,3,0,1,1,149,124
11,2,3,0,1,156,125
11,3,0,0,1,147,126
11,1,99999,0,1,104,127
11,4,3,0,0,73,128
11,4,3,0,1,71,129
11,4,3,1,1,5,130
11,1,99999,0,1,115,131
11,2,3,0,1,51,132
11,4,3,1,1,106,133
11,3,0,1,1,50,134
11,2,3,0,1,166,135
11,3,0,0,1,197,136
11,1,99999,0,0,134,137
11,2,3,1,1,78,138
11,4,3,0,0,171,139
11,3,0,0,1,26,140
11,4,3,0,0,163,141
11,1,99999,0,1,17,142
11,1,99999,0,1,34,143
11,4,3,0,1,95,144
11,3,0,0,0,169,145
11,1,99999,0,1,136,146
11,3,0,0,1,150,147
11,2,3,0,0,187,148
11,3,0,0,0,142,149
11,4,3,0,1,121,150
11,2,3,0,0,190,151
11,1,99999,1,1,88,152
11,3,1,1,1,62,153
11,3,0,0,0,9,154
11,3,0,1,1,69,155
11,2,3,1,0,195,156
11,4,2,0,0,111,157
11,4,3,0,1,87,158
11,4,3,1,1,107,159
11,2,3,1,1,157,160
11,4,3,1,1,15,161
11,3,0,1,1,124,162
11,2,NaN,0,1,198,163
11,4,3,1,1,82,164
11,4,3,0,1,86,165
11,1,99999,0,0,14,166
11,4,3,0,1,129,167
11,3,3,0,1,161,168
11,3,0,0,1,61,169
11,4,2,0,1,139,170
11,1,99999,1,1,144,171
11,1,99999,1,0,7,172
11,2,3,0,0,52,173
11,2,3,0,0,153,174
11,3,0,0,1,101,175
11,4,3,1,1,133,176
11,1,99999,0,1,36,177
11,4,3,1,1,98,178
11,3,0,0,1,39,179
11,4,3,0,1,191,180
11,4,3,0,1,185,181
11,4,3,1,1,99,182
11,3,0,0,0,132,183
11,4,3,1,1,137,184
11,2,3,0,1,135,185
11,2,3,0,1,20,186
11,4,3,0,1,59,187
11,3,0,0,1,186,188
11,3,0,0,1,45,189
11,1,99999,0,1,91,190
11,2,3,0,1,123,191
11,2,3,0,1,41,192
11,3,0,1,1,146,193
11,1,99999,0,1,128,194
11,1,99999,0,1,4,195
11,2,3,1,1,119,196
11,4,2,0,1,83,197
11,4,3,1,1,177,198
11,3,0,0,1,118,199
11,2,3,0,0,1,200
12,3,1,0,1,56,1
12,4,3,1,1,186,2
12,1,99999,0,0,52,3
12,3,0,0,1,177,4
12,2,3,0,0,15,5
12,1,99999,0,0,2,6
12,2,2,0,1,163,7
12,1,99999,0,1,75,8
12,2,3,1,1,175,9
12,2,3,1,1,28,10
12,1,99999,0,1,105,11
12,1,99999,1,1,198,12
12,4,3,0,0,153,13
12,3,1,0,1,1,14
12,2,3,1,1,27,15
12,2,3,1,1,50,16
12,3,1,0,1,111,17
12,2,3,1,1,57,18
12,2,3,1,1,161,19
12,4,2,0,1,98,20
12,1,99999,0,0,91,21
12,1,99999,0,1,124,22
12,2,3,0,1,165,23
12,2,3,1,1,192,24
12,1,99999,0,1,63,25
12,4,2,0,1,11,26
12,2,3,0,0,4,27
12,2,3,0,0,53,28
12,4,3,1,1,92,29
12,2,3,0,0,83,30
12,2,3,0,0,69,31
12,2,3,1,0,30,32
12,4,3,0,1,85,33
12,4,3,0,1,99,34
12,2,3,0,0,43,35
12,4,3,0,0,178,36
12,1,99999,0,0,185,37
12,1,99999,0,0,61,38
12,3,1,1,0,117,39
12,1,99999,0,0,120,40
12,4,3,1,1,67,41
12,2,3,1,1,49,42
12,4,3,1,1,37,43
12,3,1,0,0,147,44
12,4,3,0,0,24,45
12,4,3,1,1,68,46
12,4,2,0,1,184,47
12,2,3,0,0,82,48
12,1,99999,0,0,18,49
12,2,3,0,0,31,50
12,4,3,0,1,19,51
12,2,3,0,0,100,52
12,2,3,0,0,51,53
12,3,1,0,1,13,54
12,3,2,1,1,29,55
12,4,2,0,0,36,56
12,4,3,1,1,157,57
12,4,1,0,0,108,58
12,4,3,1,1,140,59
12,3,1,0,1,76,60
12,4,2,1,0,125,61
12,3,1,1,1,10,62
12,3,1,0,0,151,63
12,1,99999,0,1,113,64
12,3,3,1,0,5,65
12,1,99999,0,0,32,66
12,2,3,0,1,152,67
12,1,99999,0,1,71,68
12,2,3,0,1,106,69
12,1,99999,1,1,146,70
12,1,99999,0,1,94,71
12,4,3,1,1,48,72
12,3,1,0,1,102,73
12,4,2,0,1,45,74
12,4,3,0,0,34,75
12,2,3,1,1,164,76
12,1,99999,0,1,20,77
12,1,99999,0,0,86,78
12,2,3,0,0,133,79
12,1,99999,0,0,6,80
12,1,99999,0,0,160,81
12,1,99999,1,1,116,82
12,2,3,0,0,72,83
12,2,3,1,1,25,84
12,1,99999,1,1,188,85
12,4,2,0,1,180,86
12,2,3,0,1,64,87
12,2,3,0,0,141,88
12,4,3,1,1,122,89
12,1,99999,0,1,87,90
12,3,1,0,0,119,91
12,2,3,1,1,84,92
12,3,1,1,1,89,93
12,1,99999,0,1,158,94
12,4,3,0,0,168,95
12,2,3,0,1,104,96
12,1,99999,0,0,197,97
12,1,99999,0,1,73,98
12,4,3,1,1,74,99
12,3,1,1,1,35,100
12,2,3,0,1,176,101
12,3,1,0,1,66,102
12,1,99999,0,1,103,103
12,4,3,0,0,187,104
12,4,3,1,0,16,105
12,3,1,0,1,171,106
12,3,2,1,0,65,107
12,3,1,0,0,47,108
12,1,99999,0,1,170,109
12,4,3,1,1,142,110
12,3,1,0,1,126,111
12,2,3,0,1,193,112
12,3,1,0,0,135,113
12,2,3,0,1,96,114
12,1,99999,0,1,162,115
12,4,3,1,1,62,116
12,2,3,0,0,40,117
12,3,3,1,0,12,118
12,4,3,0,0,150,119
12,1,99999,0,0,139,120
12,1,99999,1,0,172,121
12,1,99999,0,0,118,122
12,3,1,0,1,8,123
12,3,1,0,1,132,124
12,2,3,0,0,179,125
12,1,99999,0,0,123,126
12,4,3,0,0,130,127
12,1,99999,1,1,144,128
12,1,99999,0,0,9,129
12,3,1,0,1,155,130
12,1,99999,1,1,77,131
12,3,2,0,1,194,132
12,2,3,0,0,17,133
12,4,3,0,1,22,134
12,1,99999,1,1,41,135
12,1,99999,1,1,23,136
12,2,3,0,0,174,137
12,3,1,1,0,148,138
12,3,1,1,1,181,139
12,3,3,0,0,143,140
12,3,1,1,0,81,141
12,2,3,0,0,93,142
12,2,3,0,0,200,143
12,4,3,0,1,137,144
12,3,1,0,1,115,145
12,1,99999,0,1,173,146
12,2,3,0,0,58,147
12,1,99999,0,1,44,148
12,2,3,1,1,121,149
12,3,1,0,0,21,150
12,3,1,0,1,159,151
12,2,3,0,0,131,152
12,2,3,1,1,7,153
12,1,99999,0,1,127,154
12,3,1,0,0,90,155
12,2,3,0,1,166,156
12,2,3,0,1,14,157
12,3,1,0,0,59,158
12,3,1,0,1,196,159
12,4,2,0,0,169,160
12,1,99999,0,0,107,161
12,4,1,0,1,101,162
12,1,99999,1,1,138,163
12,4,3,1,1,88,164
12,1,99999,0,1,55,165
12,3,1,1,1,78,166
12,4,2,0,0,189,167
12,3,1,0,1,38,168
12,4,3,1,1,79,169
12,3,1,0,1,199,170
12,1,99999,1,0,195,171
12,3,1,0,1,39,172
12,2,2,1,0,128,173
12,4,3,0,1,136,174
12,1,99999,0,1,129,175
12,4,2,0,1,46,176
12,3,1,0,0,167,177
12,3,1,1,1,114,178
12,3,1,1,1,156,179
12,3,1,0,1,112,180
12,4,3,0,0,95,181
12,1,99999,1,1,60,182
12,4,3,1,0,182,183
12,3,1,1,0,154,184
12,3,1,0,0,134,185
12,4,3,0,0,42,186
12,4,3,1,1,109,187
12,1,99999,0,1,70,188
12,2,3,0,1,80,189
12,2,3,0,1,190,190
12,4,3,1,1,33,191
12,1,99999,0,1,145,192
12,4,3,0,0,183,193
12,4,3,1,0,97,194
12,4,3,0,1,191,195
12,4,2,0,1,3,196
12,3,1,0,1,110,197
12,3,2,0,1,26,198
12,2,3,0,1,54,199
12,3,1,0,1,149,200
13,1,99999,0,1,165,1
13,4,1,0,1,120,2
13,1,99999,0,1,29,3
13,3,0,0,0,98,4
13,4,3,1,0,3,5
13,2,3,0,0,176,6
13,3,0,0,1,177,7
13,4,3,0,0,193,8
13,2,3,0,1,168,9
13,2,NaN,0,1,55,10
13,3,0,0,0,56,11
13,3,0,0,1,122,12
13,2,3,0,0,132,13
13,4,3,0,1,4,14
13,4,3,0,0,57,15
13,3,0,0,1,67,16
13,4,3,0,1,23,17
13,1,99999,1,0,109,18
13,4,3,0,1,39,19
13,3,0,0,0,155,20
13,1,99999,0,0,158,21
13,2,3,0,1,159,22
13,3,0,0,0,167,23
13,3,0,1,1,13,24
13,2,3,1,1,114,25
13,1,99999,1,0,149,26
13,3,0,0,0,164,27
13,4,NaN,0,1,72,28
13,4,3,0,1,187,29
13,3,0,1,1,121,30
13,1,99999,1,1,96,31
13,4,3,1,1,138,32
13,3,0,0,1,63,33
13,2,3,0,1,62,34
13,1,99999,1,1,195,35
13,3,0,0,1,5,36
13,4,3,0,0,180,37
13,1,99999,0,0,15,38
13,4,3,0,0,61,39
13,2,3,0,1,99,40
13,4,3,0,0,70,41
13,1,99999,0,0,137,42
13,3,0,0,0,42,43
13,3,0,1,1,97,44
13,1,99999,0,0,41,45
13,1,99999,1,1,74,46
13,4,3,1,1,88,47
13,2,3,0,1,171,48
13,3,0,0,1,54,49
13,4,3,1,1,27,50
13,4,3,1,1,151,51
13,1,99999,1,0,34,52
13,4,3,1,1,196,53
13,1,99999,0,1,64,54
13,4,3,0,0,153,55
13,2,3,0,0,26,56
13,3,0,0,0,169,57
13,1,99999,0,1,38,58
13,3,0,0,1,194,59
13,1,99999,1,1,25,60
13,1,99999,1,1,60,61
13,2,3,1,1,37,62
13,3,NaN,0,1,188,63
13,3,0,1,1,69,64
13,3,0,0,1,49,65
13,3,0,0,0,2,66
13,4,3,0,1,22,67
13,2,NaN,0,0,134,68
13,2,3,0,1,128,69
13,2,3,1,1,116,70
13,4,2,1,1,144,71
13,4,NaN,0,0,110,72
13,4,1,0,0,53,73
13,1,99999,0,0,197,74
13,2,NaN,0,1,163,75
13,2,3,0,0,142,76
13,3,0,0,0,190,77
13,1,99999,0,0,181,78
13,4,3,0,1,161,79
13,2,3,0,1,198,80
13,3,0,0,1,141,81
13,4,3,0,1,43,82
13,2,3,0,0,93,83
13,2,NaN,0,0,6,84
13,1,99999,0,0,130,85
13,4,2,0,0,83,86
13,3,2,1,1,133,87
13,2,3,1,1,182,88
13,3,3,0,1,90,89
13,2,3,0,1,172,90
13,4,3,0,0,183,91
13,3,0,0,0,73,92
13,2,3,0,0,173,93
13,2,3,0,0,47,94
13,1,99999,0,0,87,95
13,4,1,0,0,108,96
13,2,3,0,1,199,97
13,4,3,0,0,91,98
13,4,3,0,1,113,99
13,2,3,0,1,150,100
13,2,3,0,1,154,101
13,1,99999,0,1,136,102
13,1,99999,0,1,111,103
13,2,3,0,0,185,104
13,3,0,1,1,101,105
13,4,3,0,1,166,106
13,3,0,1,1,192,107
13,1,99999,1,1,170,108
13,1,99999,0,0,174,109
13,2,2,0,0,24,110
13,1,99999,1,1,89,111
13,4,3,1,1,77,112
13,1,99999,0,1,145,113
13,3,0,1,1,68,114
13,2,1,1,1,78,115
13,3,0,0,1,189,116
13,2,3,1,1,7,117
13,4,1,0,0,52,118
13,2,NaN,1,1,124,119
13,3,0,0,1,95,120
13,4,3,0,1,126,121
13,1,99999,0,1,17,122
13,1,99999,0,1,75,123
13,1,99999,1,0,33,124
13,3,0,0,0,50,125
13,4,3,1,1,79,126
13,1,99999,1,1,31,127
13,3,1,0,0,58,128
13,2,0,1,0,117,129
13,4,3,0,1,186,130
13,4,2,0,0,139,131
13,4,3,1,1,18,132
13,2,3,0,0,9,133
13,4,3,1,1,92,134
13,3,0,0,0,85,135
13,3,0,0,1,10,136
13,1,99999,0,1,44,137
13,3,1,0,0,107,138
13,1,99999,0,0,81,139
13,1,99999,0,1,14,140
13,4,3,0,0,8,141
13,2,3,0,1,175,142
13,1,99999,0,0,179,143
13,1,99999,1,1,200,144
13,1,99999,1,1,19,145
13,2,3,0,1,191,146
13,1,99999,1,1,148,147
13,3,1,1,1,127,148
13,1,99999,1,1,35,149
13,2,NaN,1,1,103,150
13,4,3,0,1,129,151
13,1,99999,0,1,105,152
13,1,99999,0,0,125,153
13,2,NaN,0,0,86,154
13,2,NaN,1,1,48,155
13,2,3,0,1,131,156
13,4,3,1,1,28,157
13,3,0,0,0,160,158
13,3,0,1,1,119,159
13,1,99999,0,0,80,160
13,1,99999,1,1,84,161
13,4,3,1,1,140,162
13,4,3,1,0,20,163
13,4,3,0,0,51,164
13,2,3,0,1,45,165
13,4,3,0,1,100,166
13,3,0,0,1,157,167
13,1,99999,0,0,178,168
13,1,99999,0,1,143,169
13,2,3,0,1,76,170
13,1,99999,0,1,11,171
13,2,3,0,0,135,172
13,1,99999,0,0,94,173
13,2,3,0,1,146,174
13,2,3,1,1,32,175
13,2,3,0,1,123,176
13,3,0,0,1,115,177
13,1,99999,1,1,112,178
13,3,0,0,0,59,179
13,3,0,0,1,147,180
13,3,0,0,0,118,181
13,1,99999,0,1,46,182
13,2,NaN,0,0,106,183
13,4,3,0,0,40,184
13,2,3,0,1,184,185
13,4,3,0,0,66,186
13,4,1,0,1,21,187
13,2,3,1,0,16,188
13,3,0,1,1,36,189
13,2,3,0,1,102,190
13,3,0,0,0,82,191
13,3,0,1,1,156,192
13,3,1,0,1,1,193
13,1,99999,0,0,65,194
13,1,99999,1,1,12,195
13,2,3,0,1,104,196
13,4,3,0,0,71,197
13,3,0,0,0,30,198
13,3,0,0,1,162,199
13,4,3,0,1,152,200
14,1,99999,0,0,168,1
14,2,3,0,0,107,2
14,2,3,0,1,103,3
14,3,3,0,0,158,4
14,3,1,0,1,135,5
14,1,99999,0,1,116,6
14,2,3,0,0,190,7
14,1,99999,0,1,162,8
14,3,2,0,1,124,9
14,4,3,1,1,10,10
14,2,3,0,1,34,11
14,1,99999,0,0,132,12
14,3,1,1,1,114,13
14,4,3,1,1,89,14
14,1,99999,1,1,7,15
14,1,99999,0,1,139,16
14,1,99999,1,1,8,17
14,4,3,1,1,97,18
14,4,3,1,1,16,19
14,4,3,0,1,125,20
14,3,2,0,0,159,21
14,2,3,1,1,144,22
14,1,99999,0,0,199,23
14,4,2,0,1,118,24
14,2,3,1,1,143,25
14,3,2,0,0,92,26
14,2,3,0,0,156,27
14,3,1,0,0,66,28
14,3,1,0,1,120,29
14,3,1,1,1,78,30
14,1,99999,0,1,183,31
14,4,3,0,1,178,32
14,2,3,0,1,94,33
14,2,3,0,1,82,34
14,3,1,1,1,32,35
14,4,3,1,1,84,36
14,3,1,0,1,13,37
14,2,3,0,0,93,38
14,2,3,0,1,96,39
14,3,1,1,1,192,40
14,1,99999,1,1,37,41
14,2,3,0,1,154,42
14,3,1,1,1,88,43
14,2,3,0,1,18,44
14,3,1,1,1,181,45
14,1,99999,0,0,198,46
14,4,3,1,1,98,47
14,4,3,0,1,155,48
14,1,99999,0,1,141,49
14,4,3,1,1,179,50
14,4,2,1,1,19,51
14,1,99999,0,0,9,52
14,1,99999,0,0,108,53
14,3,1,0,1,105,54
14,4,3,0,0,41,55
14,4,2,0,1,189,56
14,3,3,1,1,104,57
14,1,99999,0,1,57,58
14,3,1,0,1,149,59
14,2,3,1,1,170,60
14,1,99999,0,1,100,61
14,4,2,0,1,83,62
14,4,3,1,1,5,63
14,4,3,1,1,131,64
14,1,99999,0,0,110,65
14,4,3,0,1,147,66
14,1,99999,0,0,20,67
14,2,3,0,1,43,68
14,2,3,1,0,48,69
14,2,3,1,1,186,70
14,2,3,0,1,137,71
14,4,3,1,1,138,72
14,1,99999,0,1,80,73
14,4,3,0,0,73,74
14,4,3,0,0,173,75
14,4,3,1,1,75,76
14,1,99999,0,1,40,77
14,1,99999,0,1,72,78
14,2,3,0,1,22,79
14,3,1,0,1,122,80
14,3,1,0,1,85,81
14,4,3,0,1,113,82
14,4,3,0,0,164,83
14,3,1,0,0,102,84
14,1,99999,0,0,21,85
14,1,99999,0,1,111,86
14,3,1,0,1,17,87
14,3,0,0,1,56,88
14,4,3,0,1,51,89
14,1,99999,0,0,1,90
14,1,99999,1,1,81,91
14,2,3,0,1,95,92
14,3,1,0,0,185,93
14,1,99999,0,1,163,94
14,4,3,0,0,33,95
14,1,99999,0,0,53,96
14,2,3,0,0,171,97
14,4,3,0,0,42,98
14,2,3,0,0,128,99
14,3,1,0,1,55,100
14,2,3,1,1,161,101
14,3,1,1,1,157,102
14,1,99999,0,1,169,103
14,4,3,0,0,150,104
14,4,3,0,1,31,105
14,4,3,0,1,180,106
14,1,99999,1,1,65,107
14,2,3,0,1,11,108
14,1,99999,0,1,87,109
14,3,3,1,1,195,110
14,4,3,1,1,126,111
14,2,3,0,1,64,112
14,4,3,1,0,140,113
14,2,3,0,1,52,114
14,2,3,1,1,35,115
14,2,3,0,1,134,116
14,2,2,0,1,127,117
14,4,3,1,1,90,118
14,3,1,0,1,39,119
14,4,2,0,1,193,120
14,3,1,0,1,46,121
14,1,99999,0,1,86,122
14,2,3,1,1,71,123
14,4,3,1,1,38,124
14,1,99999,0,1,191,125
14,2,3,0,1,45,126
14,2,3,1,1,182,127
14,1,99999,0,1,145,128
14,3,1,0,1,115,129
14,2,3,1,1,6,130
14,3,0,0,1,165,131
14,2,3,0,1,44,132
14,4,3,1,1,79,133
14,4,3,1,1,188,134
14,1,99999,0,0,152,135
14,1,99999,1,1,61,136
14,1,99999,0,1,166,137
14,2,3,0,1,184,138
14,1,99999,0,1,62,139
14,3,1,0,0,58,140
14,2,3,0,0,197,141
14,1,99999,0,1,47,142
14,3,1,0,1,59,143
14,2,3,0,1,172,144
14,4,3,1,1,129,145
14,2,3,1,1,12,146
14,3,1,0,1,76,147
14,4,2,0,1,36,148
14,1,99999,0,1,174,149
14,3,1,1,1,23,150
14,4,3,1,1,74,151
14,4,2,0,0,146,152
14,3,1,0,0,30,153
14,4,3,1,1,29,154
14,2,3,0,1,28,155
14,3,3,1,1,133,156
14,1,99999,0,1,99,157
14,2,3,1,1,26,158
14,3,1,0,1,123,159
14,4,2,1,1,101,160
14,3,2,1,1,121,161
14,4,3,1,1,49,162
14,4,3,1,1,25,163
14,4,3,0,1,106,164
14,1,99999,0,0,167,165
14,1,99999,0,1,91,166
14,1,99999,1,1,3,167
14,3,1,0,1,77,168
14,4,3,0,1,117,169
14,3,3,1,1,151,170
14,2,3,1,1,112,171
14,3,1,0,1,24,172
14,3,1,0,1,15,173
14,2,3,1,1,196,174
14,1,99999,1,1,68,175
14,3,3,1,1,69,176
14,2,3,0,1,187,177
14,1,99999,1,1,27,178
14,2,3,1,1,194,179
14,3,1,1,1,177,180
14,2,3,1,1,148,181
14,2,3,0,1,2,182
14,3,0,0,1,130,183
14,3,1,1,1,119,184
14,1,99999,0,1,4,185
14,3,1,0,1,60,186
14,1,99999,0,1,63,187
14,2,3,1,1,109,188
14,3,1,0,1,136,189
14,2,3,1,1,50,190
14,1,99999,0,0,70,191
14,4,3,0,0,200,192
14,4,3,0,1,54,193
14,2,3,0,1,160,194
14,2,3,0,1,153,195
14,4,3,1,1,175,196
14,3,1,0,1,67,197
14,1,99999,0,0,14,198
14,3,2,0,0,142,199
14,1,99999,0,0,176,200
15,4,3,1,1,158,1
15,3,1,1,1,27,2
15,1,99999,0,1,45,3
15,3,2,1,1,112,4
15,3,0,0,1,153,5
15,1,99999,1,1,172,6
15,2,3,1,1,97,7
15,4,3,1,1,7,8
15,1,99999,1,1,69,9
15,2,3,1,1,68,10
15,3,0,0,0,18,11
15,4,2,0,1,199,12
15,2,3,0,0,197,13
15,1,99999,1,1,16,14
15,2,3,0,1,147,15
15,1,99999,1,1,164,16
15,4,3,0,1,86,17
15,3,0,0,1,175,18
15,3,0,1,1,151,19
15,1,99999,0,1,22,20
15,4,3,1,1,121,21
15,2,3,0,0,185,22
15,2,3,0,1,11,23
15,2,2,1,1,34,24
15,1,99999,0,1,87,25
15,4,1,0,0,135,26
15,4,3,0,1,66,27
15,4,2,1,1,6,28
15,1,99999,1,1,196,29
15,1,99999,1,1,79,30
15,2,3,0,0,111,31
15,2,3,0,1,132,32
15,4,3,1,1,43,33
15,3,0,0,0,168,34
15,2,3,0,1,75,35
15,2,3,0,1,90,36
15,2,3,1,1,99,37
15,3,0,1,1,182,38
15,2,3,1,0,155,39
15,3,0,0,0,152,40
15,1,99999,0,1,85,41
15,3,0,0,1,49,42
15,4,1,1,1,101,43
15,1,99999,1,1,138,44
15,2,3,0,1,188,45
15,4,3,1,1,187,46
15,3,0,1,1,19,47
15,1,99999,1,1,103,48
15,4,3,1,1,154,49
15,2,3,1,1,48,50
15,4,3,0,0,59,51
15,3,0,1,0,61,52
15,4,2,0,1,186,53
15,2,3,1,1,177,54
15,3,NaN,1,1,14,55
15,1,99999,0,1,171,56
15,1,99999,0,0,40,57
15,4,1,0,1,160,58
15,1,99999,1,1,57,59
15,3,1,0,1,126,60
15,1,99999,1,1,32,61
15,2,3,0,0,162,62
15,4,3,0,0,58,63
15,1,99999,0,1,174,64
15,3,0,0,1,67,65
15,1,99999,0,1,107,66
15,1,99999,0,1,137,67
15,2,3,0,1,24,68
15,1,99999,0,1,93,69
15,2,3,0,1,141,70
15,4,3,1,1,195,71
15,4,3,0,0,198,72
15,4,1,1,1,181,73
15,1,99999,1,1,143,74
15,1,99999,0,1,56,75
15,4,3,0,0,9,76
15,2,3,0,1,8,77
15,3,0,0,0,53,78
15,4,2,0,1,88,79
15,3,1,0,0,108,80
15,1,99999,1,1,192,81
15,2,3,0,1,119,82
15,1,99999,1,1,200,83
15,1,99999,1,1,33,84
15,2,3,1,1,23,85
15,2,3,1,1,65,86
15,2,3,0,1,193,87
15,1,99999,0,0,1,88
15,1,99999,1,1,60,89
15,1,99999,0,0,39,90
15,2,3,1,1,157,91
15,1,99999,1,1,125,92
15,1,99999,0,0,173,93
15,4,3,1,1,12,94
15,4,3,0,0,72,95
15,4,3,1,0,123,96
15,2,3,1,1,71,97
15,3,1,0,0,70,98
15,1,99999,1,1,98,99
15,3,0,1,1,3,100
15,3,1,0,1,80,101
15,3,1,1,1,44,102
15,4,3,0,1,163,103
15,3,1,0,1,94,104
15,3,1,1,1,84,105
15,1,99999,0,0,142,106
15,3,1,1,1,5,107
15,3,0,0,0,31,108
15,3,0,0,1,46,109
15,2,3,0,1,159,110
15,4,3,0,0,42,111
15,2,3,1,1,26,112
15,4,3,0,1,64,113
15,4,1,1,1,109,114
15,4,3,0,1,4,115
15,3,1,1,1,13,116
15,1,99999,0,1,95,117
15,2,3,1,0,194,118
15,1,99999,1,1,30,119
15,2,NaN,0,1,83,120
15,4,3,0,1,110,121
15,4,3,0,1,17,122
15,3,0,1,1,96,123
15,2,3,0,1,130,124
15,2,3,1,1,127,125
15,1,99999,1,1,55,126
15,2,3,1,1,36,127
15,4,2,1,1,63,128
15,1,99999,0,0,183,129
15,3,1,1,1,114,130
15,2,3,1,1,89,131
15,4,1,1,1,37,132
